Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,volume,averageDailyVolume10Day,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,marketCap,industry,sector,exchange,Symbol
2024-01-02 00:00:00-05:00,22.700000762939453,23.059999465942383,22.649999618530277,22.82999992370605,1622100,0.0,0.0,1786353.0,1519770.0,24.83,12.24,14.3206,17.26375,2647395328.0,Information Technology Services,Technology,NYQ,DXC
2024-01-03 00:00:00-05:00,22.5,22.75,22.25,22.489999771118164,1718400,0.0,0.0,1786353.0,1519770.0,24.83,12.24,14.3206,17.26375,2647395328.0,Information Technology Services,Technology,NYQ,DXC
2024-01-04 00:00:00-05:00,22.6200008392334,22.68000030517578,22.26000022888184,22.270000457763672,1627600,0.0,0.0,1786353.0,1519770.0,24.83,12.24,14.3206,17.26375,2647395328.0,Information Technology Services,Technology,NYQ,DXC
2024-01-05 00:00:00-05:00,22.280000686645508,22.96999931335449,22.270000457763672,22.530000686645508,2497300,0.0,0.0,1786353.0,1519770.0,24.83,12.24,14.3206,17.26375,2647395328.0,Information Technology Services,Technology,NYQ,DXC
2024-01-08 00:00:00-05:00,22.57999992370605,23.309999465942383,22.520000457763672,23.229999542236328,1616800,0.0,0.0,1786353.0,1519770.0,24.83,12.24,14.3206,17.26375,2647395328.0,Information Technology Services,Technology,NYQ,DXC
2024-01-09 00:00:00-05:00,22.959999084472656,23.290000915527344,22.88999938964844,23.11000061035156,1879300,0.0,0.0,1786353.0,1519770.0,24.83,12.24,14.3206,17.26375,2647395328.0,Information Technology Services,Technology,NYQ,DXC
2024-01-10 00:00:00-05:00,23.01000022888184,23.34000015258789,22.90999984741211,23.280000686645508,1077100,0.0,0.0,1786353.0,1519770.0,24.83,12.24,14.3206,17.26375,2647395328.0,Information Technology Services,Technology,NYQ,DXC
2024-01-11 00:00:00-05:00,23.299999237060547,23.729999542236328,23.11000061035156,23.729999542236328,1513100,0.0,0.0,1786353.0,1519770.0,24.83,12.24,14.3206,17.26375,2647395328.0,Information Technology Services,Technology,NYQ,DXC
2024-01-12 00:00:00-05:00,23.979999542236328,24.479999542236328,23.8700008392334,24.190000534057617,1688400,0.0,0.0,1786353.0,1519770.0,24.83,12.24,14.3206,17.26375,2647395328.0,Information Technology Services,Technology,NYQ,DXC
2024-01-16 00:00:00-05:00,23.82999992370605,24.01000022888184,23.3700008392334,23.59000015258789,1645700,0.0,0.0,1786353.0,1519770.0,24.83,12.24,14.3206,17.26375,2647395328.0,Information Technology Services,Technology,NYQ,DXC
2024-01-17 00:00:00-05:00,22.450000762939453,22.729999542236328,22.25,22.40999984741211,3164500,0.0,0.0,1786353.0,1519770.0,24.83,12.24,14.3206,17.26375,2647395328.0,Information Technology Services,Technology,NYQ,DXC
2024-01-18 00:00:00-05:00,22.459999084472656,22.86000061035156,22.309999465942383,22.809999465942383,2275500,0.0,0.0,1786353.0,1519770.0,24.83,12.24,14.3206,17.26375,2647395328.0,Information Technology Services,Technology,NYQ,DXC
2024-01-19 00:00:00-05:00,22.899999618530277,23.11000061035156,22.799999237060547,23.0,1791300,0.0,0.0,1786353.0,1519770.0,24.83,12.24,14.3206,17.26375,2647395328.0,Information Technology Services,Technology,NYQ,DXC
2024-01-22 00:00:00-05:00,23.239999771118164,23.479999542236328,23.170000076293945,23.290000915527344,1907100,0.0,0.0,1786353.0,1519770.0,24.83,12.24,14.3206,17.26375,2647395328.0,Information Technology Services,Technology,NYQ,DXC
2024-01-23 00:00:00-05:00,23.540000915527344,23.71999931335449,23.059999465942383,23.100000381469727,1569200,0.0,0.0,1786353.0,1519770.0,24.83,12.24,14.3206,17.26375,2647395328.0,Information Technology Services,Technology,NYQ,DXC
2024-01-24 00:00:00-05:00,22.63999938964844,23.25,22.63999938964844,22.76000022888184,2663800,0.0,0.0,1786353.0,1519770.0,24.83,12.24,14.3206,17.26375,2647395328.0,Information Technology Services,Technology,NYQ,DXC
2024-01-25 00:00:00-05:00,23.18000030517578,23.450000762939453,23.100000381469727,23.190000534057617,2677200,0.0,0.0,1786353.0,1519770.0,24.83,12.24,14.3206,17.26375,2647395328.0,Information Technology Services,Technology,NYQ,DXC
2024-01-26 00:00:00-05:00,23.31999969482422,23.51000022888184,23.040000915527344,23.229999542236328,3787200,0.0,0.0,1786353.0,1519770.0,24.83,12.24,14.3206,17.26375,2647395328.0,Information Technology Services,Technology,NYQ,DXC
2024-01-29 00:00:00-05:00,23.25,23.399999618530277,23.09000015258789,23.15999984741211,2125200,0.0,0.0,1786353.0,1519770.0,24.83,12.24,14.3206,17.26375,2647395328.0,Information Technology Services,Technology,NYQ,DXC
2024-01-30 00:00:00-05:00,23.09000015258789,23.21999931335449,22.709999084472656,22.739999771118164,2224800,0.0,0.0,1786353.0,1519770.0,24.83,12.24,14.3206,17.26375,2647395328.0,Information Technology Services,Technology,NYQ,DXC
2024-01-31 00:00:00-05:00,22.68000030517578,22.690000534057617,21.76000022888184,21.799999237060547,3617900,0.0,0.0,1786353.0,1519770.0,24.83,12.24,14.3206,17.26375,2647395328.0,Information Technology Services,Technology,NYQ,DXC
2024-02-01 00:00:00-05:00,21.90999984741211,22.07999992370605,21.6299991607666,21.649999618530277,4330300,0.0,0.0,1786353.0,1519770.0,24.83,12.24,14.3206,17.26375,2647395328.0,Information Technology Services,Technology,NYQ,DXC
2024-02-02 00:00:00-05:00,22.020000457763672,22.270000457763672,20.290000915527344,21.670000076293945,4618200,0.0,0.0,1786353.0,1519770.0,24.83,12.24,14.3206,17.26375,2647395328.0,Information Technology Services,Technology,NYQ,DXC
2024-02-05 00:00:00-05:00,21.61000061035156,21.84000015258789,20.950000762939453,21.239999771118164,2708200,0.0,0.0,1786353.0,1519770.0,24.83,12.24,14.3206,17.26375,2647395328.0,Information Technology Services,Technology,NYQ,DXC
2024-02-06 00:00:00-05:00,21.26000022888184,21.399999618530277,21.13999938964844,21.350000381469727,2611200,0.0,0.0,1786353.0,1519770.0,24.83,12.24,14.3206,17.26375,2647395328.0,Information Technology Services,Technology,NYQ,DXC
2024-02-07 00:00:00-05:00,21.299999237060547,21.61000061035156,21.149999618530277,21.3700008392334,2010100,0.0,0.0,1786353.0,1519770.0,24.83,12.24,14.3206,17.26375,2647395328.0,Information Technology Services,Technology,NYQ,DXC
2024-02-08 00:00:00-05:00,21.36000061035156,22.459999084472656,21.15999984741211,22.049999237060547,5688700,0.0,0.0,1786353.0,1519770.0,24.83,12.24,14.3206,17.26375,2647395328.0,Information Technology Services,Technology,NYQ,DXC
2024-02-09 00:00:00-05:00,22.040000915527344,22.540000915527344,21.940000534057617,22.11000061035156,3472600,0.0,0.0,1786353.0,1519770.0,24.83,12.24,14.3206,17.26375,2647395328.0,Information Technology Services,Technology,NYQ,DXC
2024-02-12 00:00:00-05:00,22.059999465942383,22.56999969482422,22.059999465942383,22.489999771118164,2697900,0.0,0.0,1786353.0,1519770.0,24.83,12.24,14.3206,17.26375,2647395328.0,Information Technology Services,Technology,NYQ,DXC
2024-02-13 00:00:00-05:00,21.86000061035156,22.25,21.440000534057617,21.76000022888184,3410800,0.0,0.0,1786353.0,1519770.0,24.83,12.24,14.3206,17.26375,2647395328.0,Information Technology Services,Technology,NYQ,DXC
2024-02-14 00:00:00-05:00,22.020000457763672,22.030000686645508,21.450000762939453,21.479999542236328,2665900,0.0,0.0,1786353.0,1519770.0,24.83,12.24,14.3206,17.26375,2647395328.0,Information Technology Services,Technology,NYQ,DXC
2024-02-15 00:00:00-05:00,21.690000534057617,22.209999084472656,21.59000015258789,22.170000076293945,2364900,0.0,0.0,1786353.0,1519770.0,24.83,12.24,14.3206,17.26375,2647395328.0,Information Technology Services,Technology,NYQ,DXC
2024-02-16 00:00:00-05:00,21.96999931335449,22.700000762939453,21.700000762939453,21.71999931335449,4491100,0.0,0.0,1786353.0,1519770.0,24.83,12.24,14.3206,17.26375,2647395328.0,Information Technology Services,Technology,NYQ,DXC
2024-02-20 00:00:00-05:00,21.36000061035156,21.479999542236328,20.709999084472656,20.84000015258789,3223400,0.0,0.0,1786353.0,1519770.0,24.83,12.24,14.3206,17.26375,2647395328.0,Information Technology Services,Technology,NYQ,DXC
2024-02-21 00:00:00-05:00,20.709999084472656,20.88999938964844,20.209999084472656,20.36000061035156,3527600,0.0,0.0,1786353.0,1519770.0,24.83,12.24,14.3206,17.26375,2647395328.0,Information Technology Services,Technology,NYQ,DXC
