Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,volume,averageDailyVolume10Day,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,marketCap,industry,sector,exchange,Symbol
2024-01-02 00:00:00-05:00,18.0,18.26000022888184,17.59000015258789,18.059999465942383,7565000,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-01-03 00:00:00-05:00,17.56999969482422,17.729999542236328,17.110000610351562,17.239999771118164,7891100,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-01-04 00:00:00-05:00,17.170000076293945,17.559999465942383,16.860000610351562,17.520000457763672,8213900,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-01-05 00:00:00-05:00,17.290000915527344,17.950000762939453,17.229999542236328,17.739999771118164,5846800,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-01-08 00:00:00-05:00,17.90999984741211,18.725000381469727,17.809999465942383,18.63999938964844,7580100,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-01-09 00:00:00-05:00,18.31999969482422,19.045000076293945,18.28499984741211,18.799999237060547,8500000,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-01-10 00:00:00-05:00,19.93000030517578,19.940000534057617,18.559999465942383,19.100000381469727,13789900,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-01-11 00:00:00-05:00,19.149999618530277,19.25,18.450000762939453,18.65999984741211,7657200,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-01-12 00:00:00-05:00,18.850000381469727,18.979999542236328,17.950000762939453,17.950000762939453,11625400,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-01-16 00:00:00-05:00,17.729999542236328,17.739999771118164,17.030000686645508,17.299999237060547,9553500,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-01-17 00:00:00-05:00,16.920000076293945,16.96500015258789,16.6299991607666,16.889999389648438,6868700,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-01-18 00:00:00-05:00,17.110000610351562,17.459999084472656,17.020000457763672,17.3799991607666,8067100,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-01-19 00:00:00-05:00,17.43000030517578,17.479999542236328,17.059999465942383,17.34000015258789,8161400,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-01-22 00:00:00-05:00,17.6299991607666,18.0,17.03499984741211,17.209999084472656,14396000,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-01-23 00:00:00-05:00,17.540000915527344,17.540000915527344,16.81999969482422,17.0,9592500,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-01-24 00:00:00-05:00,17.31999969482422,17.3700008392334,16.260000228881836,16.290000915527344,12663400,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-01-25 00:00:00-05:00,16.479999542236328,16.760000228881836,16.1299991607666,16.600000381469727,8217200,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-01-26 00:00:00-05:00,16.600000381469727,17.889999389648438,16.559999465942383,17.450000762939453,12617400,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-01-29 00:00:00-05:00,17.6200008392334,18.76000022888184,17.530000686645508,18.75,10207600,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-01-30 00:00:00-05:00,18.600000381469727,18.739999771118164,18.200000762939453,18.440000534057617,7976700,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-01-31 00:00:00-05:00,18.170000076293945,18.38999938964844,17.649999618530273,17.770000457763672,9313700,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-02-01 00:00:00-05:00,18.0,18.649999618530277,17.959999084472656,18.549999237060547,8375600,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-02-02 00:00:00-05:00,18.239999771118164,18.96699905395508,18.149999618530277,18.670000076293945,7356700,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-02-05 00:00:00-05:00,18.38999938964844,18.51000022888184,17.950000762939453,18.299999237060547,5507900,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-02-06 00:00:00-05:00,18.25,18.790000915527344,18.13500022888184,18.40999984741211,4257500,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-02-07 00:00:00-05:00,19.200000762939453,19.299999237060547,18.540000915527344,19.280000686645508,6469200,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-02-08 00:00:00-05:00,19.3799991607666,19.73500061035156,19.040000915527344,19.09000015258789,7872600,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-02-09 00:00:00-05:00,19.18000030517578,19.63999938964844,18.98500061035156,19.280000686645508,7466800,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-02-12 00:00:00-05:00,19.32999992370605,20.184999465942383,19.280000686645508,20.01000022888184,12994000,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-02-13 00:00:00-05:00,19.0,19.82200050354004,18.81999969482422,19.420000076293945,7585200,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-02-14 00:00:00-05:00,19.75,20.170000076293945,19.2549991607666,20.149999618530277,8447500,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-02-15 00:00:00-05:00,20.3799991607666,20.63999938964844,18.46999931335449,19.200000762939453,26362600,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-02-16 00:00:00-05:00,21.350000381469727,22.65999984741211,20.959999084472656,22.420000076293945,31248600,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-02-20 00:00:00-05:00,21.520000457763672,22.030000686645508,21.32999992370605,21.780000686645508,14156900,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-02-21 00:00:00-05:00,21.200000762939453,21.34000015258789,20.489999771118164,20.75,11507900,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-02-22 00:00:00-05:00,21.040000915527344,21.31999969482422,20.68000030517578,20.8799991607666,9102300,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-02-23 00:00:00-05:00,20.86000061035156,21.440000534057617,20.56999969482422,21.09000015258789,9628100,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-02-26 00:00:00-05:00,21.09000015258789,21.59499931335449,21.020000457763672,21.34000015258789,6565900,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-02-27 00:00:00-05:00,21.51000022888184,22.21999931335449,21.280000686645508,22.1200008392334,7336200,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-02-28 00:00:00-05:00,22.0,22.93000030517578,21.920000076293945,22.65999984741211,7525500,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-02-29 00:00:00-05:00,22.780000686645508,23.61899948120117,22.780000686645508,23.0,10990600,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-03-01 00:00:00-05:00,23.049999237060547,23.51000022888184,22.82999992370605,23.3799991607666,6058600,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-03-04 00:00:00-05:00,23.729999542236328,24.545000076293945,23.18000030517578,24.38999938964844,10557200,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-03-05 00:00:00-05:00,24.07999992370605,24.209999084472656,23.36000061035156,23.780000686645508,9044100,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-03-06 00:00:00-05:00,24.309999465942383,25.0,24.075000762939453,24.8799991607666,9450400,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-03-07 00:00:00-05:00,25.149999618530277,25.6299991607666,24.540000915527344,24.81999969482422,5877300,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-03-08 00:00:00-05:00,25.01000022888184,25.13999938964844,24.174999237060547,24.520000457763672,7132100,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-03-11 00:00:00-04:00,24.489999771118164,25.020000457763672,24.3799991607666,24.649999618530277,5428600,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-03-12 00:00:00-04:00,25.01000022888184,25.040000915527344,24.334999084472656,25.0,6573800,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-03-13 00:00:00-04:00,24.75,25.540000915527344,24.700000762939453,25.09000015258789,6563100,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-03-14 00:00:00-04:00,25.21999931335449,25.420000076293945,23.96999931335449,24.15999984741211,6134400,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-03-15 00:00:00-04:00,23.5,24.100000381469727,23.31999969482422,23.549999237060547,11277400,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-03-18 00:00:00-04:00,23.59000015258789,23.88999938964844,23.34000015258789,23.51000022888184,4870000,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-03-19 00:00:00-04:00,23.190000534057617,23.57999992370605,22.59499931335449,23.25,6011100,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-03-20 00:00:00-04:00,23.18000030517578,23.93000030517578,22.95199966430664,23.690000534057617,6559800,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-03-21 00:00:00-04:00,23.899999618530277,24.774999618530277,23.649999618530277,24.36000061035156,7112400,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-03-22 00:00:00-04:00,24.399999618530277,24.71999931335449,23.690000534057617,23.799999237060547,3672700,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-03-25 00:00:00-04:00,23.920000076293945,24.3799991607666,23.65999984741211,23.799999237060547,3517200,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-03-26 00:00:00-04:00,24.1299991607666,24.959999084472656,24.059999465942383,24.479999542236328,6190800,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-03-27 00:00:00-04:00,24.799999237060547,24.923999786376957,23.96999931335449,24.32999992370605,6398900,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-03-28 00:00:00-04:00,24.479999542236328,25.1200008392334,24.350000381469727,24.920000076293945,6799900,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-04-01 00:00:00-04:00,24.96999931335449,24.96999931335449,23.559999465942383,24.32999992370605,6339200,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-04-02 00:00:00-04:00,23.63999938964844,23.739999771118164,23.225000381469727,23.399999618530277,5884500,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-04-03 00:00:00-04:00,23.049999237060547,23.47800064086914,22.959999084472656,23.270000457763672,6241000,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
2024-04-04 00:00:00-04:00,23.440000534057617,24.280000686645508,23.13999938964844,23.26000022888184,6337500,0.0,0.0,5564690.0,8019370.0,49.66,23.06,44.8218,40.10415,24031260672.0,Software - Infrastructure,Technology,NYQ,TOST
