Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,volume,averageDailyVolume10Day,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,marketCap,industry,sector,exchange,Symbol
2024-01-02 00:00:00-05:00,46.43000030517578,49.729000091552734,45.790000915527344,47.41999816894531,4274700,0.0,0.0,1951280.0,1727600.0,71.27,30.93,62.0181,49.2891,10642954240.0,Solar,Technology,NMS,NXT
2024-01-03 00:00:00-05:00,46.209999084472656,48.0099983215332,45.380001068115234,46.40999984741211,11285100,0.0,0.0,1951280.0,1727600.0,71.27,30.93,62.0181,49.2891,10642954240.0,Solar,Technology,NMS,NXT
2024-01-04 00:00:00-05:00,46.38999938964844,46.38999938964844,41.93000030517578,42.119998931884766,9287000,0.0,0.0,1951280.0,1727600.0,71.27,30.93,62.0181,49.2891,10642954240.0,Solar,Technology,NMS,NXT
2024-01-05 00:00:00-05:00,41.84999847412109,43.400001525878906,40.900001525878906,41.9900016784668,23135200,0.0,0.0,1951280.0,1727600.0,71.27,30.93,62.0181,49.2891,10642954240.0,Solar,Technology,NMS,NXT
2024-01-08 00:00:00-05:00,42.09999847412109,43.27000045776367,41.0,41.380001068115234,9547500,0.0,0.0,1951280.0,1727600.0,71.27,30.93,62.0181,49.2891,10642954240.0,Solar,Technology,NMS,NXT
2024-01-09 00:00:00-05:00,40.9900016784668,43.72999954223633,40.11000061035156,42.040000915527344,7504200,0.0,0.0,1951280.0,1727600.0,71.27,30.93,62.0181,49.2891,10642954240.0,Solar,Technology,NMS,NXT
2024-01-10 00:00:00-05:00,41.720001220703125,42.43000030517578,41.119998931884766,42.119998931884766,4805900,0.0,0.0,1951280.0,1727600.0,71.27,30.93,62.0181,49.2891,10642954240.0,Solar,Technology,NMS,NXT
2024-01-11 00:00:00-05:00,41.5099983215332,42.31499862670898,40.56999969482422,41.220001220703125,4567800,0.0,0.0,1951280.0,1727600.0,71.27,30.93,62.0181,49.2891,10642954240.0,Solar,Technology,NMS,NXT
2024-01-12 00:00:00-05:00,41.59000015258789,42.52999877929688,41.46500015258789,42.119998931884766,2920900,0.0,0.0,1951280.0,1727600.0,71.27,30.93,62.0181,49.2891,10642954240.0,Solar,Technology,NMS,NXT
2024-01-16 00:00:00-05:00,42.93999862670898,43.68000030517578,40.869998931884766,41.18999862670898,4143500,0.0,0.0,1951280.0,1727600.0,71.27,30.93,62.0181,49.2891,10642954240.0,Solar,Technology,NMS,NXT
2024-01-17 00:00:00-05:00,40.04999923706055,42.2599983215332,39.75,41.88999938964844,4040800,0.0,0.0,1951280.0,1727600.0,71.27,30.93,62.0181,49.2891,10642954240.0,Solar,Technology,NMS,NXT
2024-01-18 00:00:00-05:00,42.0099983215332,43.77999877929688,41.60499954223633,42.93000030517578,3592000,0.0,0.0,1951280.0,1727600.0,71.27,30.93,62.0181,49.2891,10642954240.0,Solar,Technology,NMS,NXT
2024-01-19 00:00:00-05:00,43.18999862670898,44.369998931884766,42.68000030517578,43.52999877929688,6422200,0.0,0.0,1951280.0,1727600.0,71.27,30.93,62.0181,49.2891,10642954240.0,Solar,Technology,NMS,NXT
2024-01-22 00:00:00-05:00,43.52999877929688,46.04999923706055,43.52999877929688,45.40999984741211,4047900,0.0,0.0,1951280.0,1727600.0,71.27,30.93,62.0181,49.2891,10642954240.0,Solar,Technology,NMS,NXT
2024-01-23 00:00:00-05:00,46.59999847412109,47.625,45.73199844360352,45.84000015258789,4219900,0.0,0.0,1951280.0,1727600.0,71.27,30.93,62.0181,49.2891,10642954240.0,Solar,Technology,NMS,NXT
2024-01-24 00:00:00-05:00,47.15999984741211,47.31999969482422,44.03499984741211,44.27000045776367,3233400,0.0,0.0,1951280.0,1727600.0,71.27,30.93,62.0181,49.2891,10642954240.0,Solar,Technology,NMS,NXT
2024-01-25 00:00:00-05:00,44.34999847412109,44.52999877929688,43.150001525878906,43.68999862670898,2507900,0.0,0.0,1951280.0,1727600.0,71.27,30.93,62.0181,49.2891,10642954240.0,Solar,Technology,NMS,NXT
2024-01-26 00:00:00-05:00,44.0099983215332,44.65999984741211,43.369998931884766,43.540000915527344,1691300,0.0,0.0,1951280.0,1727600.0,71.27,30.93,62.0181,49.2891,10642954240.0,Solar,Technology,NMS,NXT
2024-01-29 00:00:00-05:00,43.310001373291016,45.060001373291016,43.08000183105469,45.02999877929688,2597500,0.0,0.0,1951280.0,1727600.0,71.27,30.93,62.0181,49.2891,10642954240.0,Solar,Technology,NMS,NXT
2024-01-30 00:00:00-05:00,44.25,45.459999084472656,43.79999923706055,45.2599983215332,2753200,0.0,0.0,1951280.0,1727600.0,71.27,30.93,62.0181,49.2891,10642954240.0,Solar,Technology,NMS,NXT
2024-01-31 00:00:00-05:00,45.79999923706055,46.470001220703125,44.619998931884766,45.27000045776367,5258700,0.0,0.0,1951280.0,1727600.0,71.27,30.93,62.0181,49.2891,10642954240.0,Solar,Technology,NMS,NXT
2024-02-01 00:00:00-05:00,51.93000030517578,56.65999984741211,51.63999938964844,56.5,20650000,0.0,0.0,1951280.0,1727600.0,71.27,30.93,62.0181,49.2891,10642954240.0,Solar,Technology,NMS,NXT
2024-02-02 00:00:00-05:00,55.81999969482422,58.290000915527344,54.16999816894531,57.9900016784668,6072600,0.0,0.0,1951280.0,1727600.0,71.27,30.93,62.0181,49.2891,10642954240.0,Solar,Technology,NMS,NXT
2024-02-05 00:00:00-05:00,56.59999847412109,57.15999984741211,55.25,56.15999984741211,7463100,0.0,0.0,1951280.0,1727600.0,71.27,30.93,62.0181,49.2891,10642954240.0,Solar,Technology,NMS,NXT
2024-02-06 00:00:00-05:00,55.95000076293945,56.25199890136719,53.84999847412109,55.7599983215332,3885000,0.0,0.0,1951280.0,1727600.0,71.27,30.93,62.0181,49.2891,10642954240.0,Solar,Technology,NMS,NXT
2024-02-07 00:00:00-05:00,57.0,57.18000030517578,54.709999084472656,55.41999816894531,3630200,0.0,0.0,1951280.0,1727600.0,71.27,30.93,62.0181,49.2891,10642954240.0,Solar,Technology,NMS,NXT
2024-02-08 00:00:00-05:00,56.13999938964844,57.84000015258789,55.45700073242188,57.119998931884766,4066500,0.0,0.0,1951280.0,1727600.0,71.27,30.93,62.0181,49.2891,10642954240.0,Solar,Technology,NMS,NXT
2024-02-09 00:00:00-05:00,57.5099983215332,59.06999969482422,57.220001220703125,58.06999969482422,2021600,0.0,0.0,1951280.0,1727600.0,71.27,30.93,62.0181,49.2891,10642954240.0,Solar,Technology,NMS,NXT
2024-02-12 00:00:00-05:00,58.25,58.97999954223633,57.52999877929688,58.59999847412109,2825800,0.0,0.0,1951280.0,1727600.0,71.27,30.93,62.0181,49.2891,10642954240.0,Solar,Technology,NMS,NXT
2024-02-13 00:00:00-05:00,57.59000015258789,58.720001220703125,56.22999954223633,57.63999938964844,3745800,0.0,0.0,1951280.0,1727600.0,71.27,30.93,62.0181,49.2891,10642954240.0,Solar,Technology,NMS,NXT
2024-02-14 00:00:00-05:00,59.09999847412109,61.415000915527344,58.64400100708008,60.88999938964844,3452200,0.0,0.0,1951280.0,1727600.0,71.27,30.93,62.0181,49.2891,10642954240.0,Solar,Technology,NMS,NXT
2024-02-15 00:00:00-05:00,61.27999877929688,61.45000076293945,59.27999877929688,60.54999923706055,3480300,0.0,0.0,1951280.0,1727600.0,71.27,30.93,62.0181,49.2891,10642954240.0,Solar,Technology,NMS,NXT
2024-02-16 00:00:00-05:00,59.79999923706055,61.10499954223633,59.56999969482422,60.310001373291016,2080500,0.0,0.0,1951280.0,1727600.0,71.27,30.93,62.0181,49.2891,10642954240.0,Solar,Technology,NMS,NXT
2024-02-20 00:00:00-05:00,59.400001525878906,60.380001068115234,58.630001068115234,58.880001068115234,2369100,0.0,0.0,1951280.0,1727600.0,71.27,30.93,62.0181,49.2891,10642954240.0,Solar,Technology,NMS,NXT
2024-02-21 00:00:00-05:00,57.75,58.39400100708008,56.5099983215332,57.59999847412109,3244300,0.0,0.0,1951280.0,1727600.0,71.27,30.93,62.0181,49.2891,10642954240.0,Solar,Technology,NMS,NXT
2024-02-22 00:00:00-05:00,58.34999847412109,58.7599983215332,56.88999938964844,57.47999954223633,2724300,0.0,0.0,1951280.0,1727600.0,71.27,30.93,62.0181,49.2891,10642954240.0,Solar,Technology,NMS,NXT
2024-02-23 00:00:00-05:00,57.70000076293945,59.45000076293945,57.400001525878906,57.93999862670898,3498600,0.0,0.0,1951280.0,1727600.0,71.27,30.93,62.0181,49.2891,10642954240.0,Solar,Technology,NMS,NXT
2024-02-26 00:00:00-05:00,58.0,61.77000045776367,57.79999923706055,59.619998931884766,2599000,0.0,0.0,1951280.0,1727600.0,71.27,30.93,62.0181,49.2891,10642954240.0,Solar,Technology,NMS,NXT
2024-02-27 00:00:00-05:00,60.18999862670898,60.64699935913086,59.02999877929688,60.2599983215332,2005100,0.0,0.0,1951280.0,1727600.0,71.27,30.93,62.0181,49.2891,10642954240.0,Solar,Technology,NMS,NXT
2024-02-28 00:00:00-05:00,59.58000183105469,60.060001373291016,58.3650016784668,58.709999084472656,2375300,0.0,0.0,1951280.0,1727600.0,71.27,30.93,62.0181,49.2891,10642954240.0,Solar,Technology,NMS,NXT
2024-02-29 00:00:00-05:00,59.22999954223633,59.36000061035156,55.77099990844727,56.2400016784668,3702300,0.0,0.0,1951280.0,1727600.0,71.27,30.93,62.0181,49.2891,10642954240.0,Solar,Technology,NMS,NXT
2024-03-01 00:00:00-05:00,56.5,58.28499984741211,55.5,57.400001525878906,3597300,0.0,0.0,1951280.0,1727600.0,71.27,30.93,62.0181,49.2891,10642954240.0,Solar,Technology,NMS,NXT
2024-03-04 00:00:00-05:00,57.5099983215332,57.880001068115234,55.93999862670898,56.7599983215332,2305700,0.0,0.0,1951280.0,1727600.0,71.27,30.93,62.0181,49.2891,10642954240.0,Solar,Technology,NMS,NXT
2024-03-05 00:00:00-05:00,56.7599983215332,57.900001525878906,56.5,56.90999984741211,2141900,0.0,0.0,1951280.0,1727600.0,71.27,30.93,62.0181,49.2891,10642954240.0,Solar,Technology,NMS,NXT
2024-03-06 00:00:00-05:00,57.84999847412109,59.7400016784668,56.720001220703125,58.47999954223633,3379100,0.0,0.0,1951280.0,1727600.0,71.27,30.93,62.0181,49.2891,10642954240.0,Solar,Technology,NMS,NXT
2024-03-07 00:00:00-05:00,58.84999847412109,59.84999847412109,58.27999877929688,59.27999877929688,2362000,0.0,0.0,1951280.0,1727600.0,71.27,30.93,62.0181,49.2891,10642954240.0,Solar,Technology,NMS,NXT
2024-03-08 00:00:00-05:00,60.0,61.720001220703125,58.86000061035156,59.56999969482422,2795700,0.0,0.0,1951280.0,1727600.0,71.27,30.93,62.0181,49.2891,10642954240.0,Solar,Technology,NMS,NXT
2024-03-11 00:00:00-04:00,60.20000076293945,62.13999938964844,59.630001068115234,60.20000076293945,2756000,0.0,0.0,1951280.0,1727600.0,71.27,30.93,62.0181,49.2891,10642954240.0,Solar,Technology,NMS,NXT
2024-03-12 00:00:00-04:00,59.68000030517578,60.619998931884766,59.209999084472656,60.150001525878906,3034600,0.0,0.0,1951280.0,1727600.0,71.27,30.93,62.0181,49.2891,10642954240.0,Solar,Technology,NMS,NXT
2024-03-13 00:00:00-04:00,59.52000045776367,61.59000015258789,59.29999923706055,60.540000915527344,3869100,0.0,0.0,1951280.0,1727600.0,71.27,30.93,62.0181,49.2891,10642954240.0,Solar,Technology,NMS,NXT
