Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,volume,averageDailyVolume10Day,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,marketCap,industry,sector,exchange,Symbol
2024-01-02 00:00:00-05:00,4.224999904632568,4.260000228881836,3.5899999141693115,3.7300000190734863,10417200,0.0,0.0,14587348.0,16366720.0,10.77,3.81,5.866,6.525725,10573741056.0,Information Technology Services,Technology,NMS,AUR
2024-01-03 00:00:00-05:00,3.470000028610229,3.549999952316284,3.220000028610229,3.2850000858306885,9348800,0.0,0.0,14587348.0,16366720.0,10.77,3.81,5.866,6.525725,10573741056.0,Information Technology Services,Technology,NMS,AUR
2024-01-04 00:00:00-05:00,3.390000104904175,3.390000104904175,3.119999885559082,3.140000104904175,7724700,0.0,0.0,14587348.0,16366720.0,10.77,3.81,5.866,6.525725,10573741056.0,Information Technology Services,Technology,NMS,AUR
2024-01-05 00:00:00-05:00,3.1600000858306885,3.3399999141693115,3.0199999809265137,3.289999961853028,6988400,0.0,0.0,14587348.0,16366720.0,10.77,3.81,5.866,6.525725,10573741056.0,Information Technology Services,Technology,NMS,AUR
2024-01-08 00:00:00-05:00,3.299999952316284,3.5899999141693115,3.265000104904175,3.4800000190734863,7611800,0.0,0.0,14587348.0,16366720.0,10.77,3.81,5.866,6.525725,10573741056.0,Information Technology Services,Technology,NMS,AUR
2024-01-09 00:00:00-05:00,3.390000104904175,3.640000104904175,3.3550000190734863,3.490000009536743,4813500,0.0,0.0,14587348.0,16366720.0,10.77,3.81,5.866,6.525725,10573741056.0,Information Technology Services,Technology,NMS,AUR
2024-01-10 00:00:00-05:00,3.470000028610229,3.494999885559082,3.2950000762939453,3.400000095367432,4715000,0.0,0.0,14587348.0,16366720.0,10.77,3.81,5.866,6.525725,10573741056.0,Information Technology Services,Technology,NMS,AUR
2024-01-11 00:00:00-05:00,3.359999895095825,3.430000066757202,3.2100000381469727,3.2699999809265137,6044000,0.0,0.0,14587348.0,16366720.0,10.77,3.81,5.866,6.525725,10573741056.0,Information Technology Services,Technology,NMS,AUR
2024-01-12 00:00:00-05:00,3.299999952316284,3.4100000858306885,3.25,3.259999990463257,3016100,0.0,0.0,14587348.0,16366720.0,10.77,3.81,5.866,6.525725,10573741056.0,Information Technology Services,Technology,NMS,AUR
2024-01-16 00:00:00-05:00,3.220000028610229,3.275000095367432,3.140000104904175,3.1700000762939453,3521900,0.0,0.0,14587348.0,16366720.0,10.77,3.81,5.866,6.525725,10573741056.0,Information Technology Services,Technology,NMS,AUR
2024-01-17 00:00:00-05:00,3.109999895095825,3.150000095367432,3.039999961853028,3.0999999046325684,3996800,0.0,0.0,14587348.0,16366720.0,10.77,3.81,5.866,6.525725,10573741056.0,Information Technology Services,Technology,NMS,AUR
2024-01-18 00:00:00-05:00,3.150000095367432,3.190000057220459,2.940000057220459,3.049999952316284,6007500,0.0,0.0,14587348.0,16366720.0,10.77,3.81,5.866,6.525725,10573741056.0,Information Technology Services,Technology,NMS,AUR
2024-01-19 00:00:00-05:00,3.109999895095825,3.140000104904175,2.9200000762939453,3.0999999046325684,5052500,0.0,0.0,14587348.0,16366720.0,10.77,3.81,5.866,6.525725,10573741056.0,Information Technology Services,Technology,NMS,AUR
2024-01-22 00:00:00-05:00,3.150000095367432,3.345000028610229,3.125,3.2799999713897705,6368800,0.0,0.0,14587348.0,16366720.0,10.77,3.81,5.866,6.525725,10573741056.0,Information Technology Services,Technology,NMS,AUR
2024-01-23 00:00:00-05:00,3.3499999046325684,3.450000047683716,3.2950000762939453,3.390000104904175,5095000,0.0,0.0,14587348.0,16366720.0,10.77,3.81,5.866,6.525725,10573741056.0,Information Technology Services,Technology,NMS,AUR
2024-01-24 00:00:00-05:00,3.450000047683716,3.4800000190734863,3.2100000381469727,3.240000009536743,5477900,0.0,0.0,14587348.0,16366720.0,10.77,3.81,5.866,6.525725,10573741056.0,Information Technology Services,Technology,NMS,AUR
2024-01-25 00:00:00-05:00,3.299999952316284,3.299999952316284,3.180999994277954,3.25,3693800,0.0,0.0,14587348.0,16366720.0,10.77,3.81,5.866,6.525725,10573741056.0,Information Technology Services,Technology,NMS,AUR
2024-01-26 00:00:00-05:00,3.299999952316284,3.319999933242798,3.1600000858306885,3.1600000858306885,3305700,0.0,0.0,14587348.0,16366720.0,10.77,3.81,5.866,6.525725,10573741056.0,Information Technology Services,Technology,NMS,AUR
2024-01-29 00:00:00-05:00,3.1600000858306885,3.259999990463257,3.065000057220459,3.240000009536743,4312200,0.0,0.0,14587348.0,16366720.0,10.77,3.81,5.866,6.525725,10573741056.0,Information Technology Services,Technology,NMS,AUR
2024-01-30 00:00:00-05:00,3.200000047683716,3.2100000381469727,3.0999999046325684,3.140000104904175,3329300,0.0,0.0,14587348.0,16366720.0,10.77,3.81,5.866,6.525725,10573741056.0,Information Technology Services,Technology,NMS,AUR
2024-01-31 00:00:00-05:00,3.109999895095825,3.2100000381469727,2.9749999046325684,2.990000009536743,4185900,0.0,0.0,14587348.0,16366720.0,10.77,3.81,5.866,6.525725,10573741056.0,Information Technology Services,Technology,NMS,AUR
2024-02-01 00:00:00-05:00,3.0199999809265137,3.180000066757202,2.9649999141693115,3.140000104904175,5272100,0.0,0.0,14587348.0,16366720.0,10.77,3.81,5.866,6.525725,10573741056.0,Information Technology Services,Technology,NMS,AUR
2024-02-02 00:00:00-05:00,3.039999961853028,3.180000066757202,2.953000068664551,3.150000095367432,3851800,0.0,0.0,14587348.0,16366720.0,10.77,3.81,5.866,6.525725,10573741056.0,Information Technology Services,Technology,NMS,AUR
2024-02-05 00:00:00-05:00,3.059999942779541,3.069999933242798,2.950000047683716,3.0199999809265137,3241800,0.0,0.0,14587348.0,16366720.0,10.77,3.81,5.866,6.525725,10573741056.0,Information Technology Services,Technology,NMS,AUR
2024-02-06 00:00:00-05:00,3.0299999713897705,3.180000066757202,2.9600000381469727,3.1600000858306885,2993400,0.0,0.0,14587348.0,16366720.0,10.77,3.81,5.866,6.525725,10573741056.0,Information Technology Services,Technology,NMS,AUR
2024-02-07 00:00:00-05:00,3.1700000762939453,3.180000066757202,3.009999990463257,3.0799999237060547,3293200,0.0,0.0,14587348.0,16366720.0,10.77,3.81,5.866,6.525725,10573741056.0,Information Technology Services,Technology,NMS,AUR
2024-02-08 00:00:00-05:00,3.069999933242798,3.25,3.069999933242798,3.240000009536743,4574200,0.0,0.0,14587348.0,16366720.0,10.77,3.81,5.866,6.525725,10573741056.0,Information Technology Services,Technology,NMS,AUR
2024-02-09 00:00:00-05:00,3.2799999713897705,3.319999933242798,3.1700000762939453,3.319999933242798,4062800,0.0,0.0,14587348.0,16366720.0,10.77,3.81,5.866,6.525725,10573741056.0,Information Technology Services,Technology,NMS,AUR
2024-02-12 00:00:00-05:00,3.3499999046325684,3.4800000190734863,3.259999990463257,3.3399999141693115,5137000,0.0,0.0,14587348.0,16366720.0,10.77,3.81,5.866,6.525725,10573741056.0,Information Technology Services,Technology,NMS,AUR
2024-02-13 00:00:00-05:00,3.289999961853028,3.299999952316284,3.025000095367432,3.069999933242798,6854900,0.0,0.0,14587348.0,16366720.0,10.77,3.81,5.866,6.525725,10573741056.0,Information Technology Services,Technology,NMS,AUR
2024-02-14 00:00:00-05:00,3.150000095367432,3.319999933242798,3.150000095367432,3.289999961853028,4565000,0.0,0.0,14587348.0,16366720.0,10.77,3.81,5.866,6.525725,10573741056.0,Information Technology Services,Technology,NMS,AUR
2024-02-15 00:00:00-05:00,3.3499999046325684,3.3499999046325684,2.970000028610229,3.0899999141693115,9789500,0.0,0.0,14587348.0,16366720.0,10.77,3.81,5.866,6.525725,10573741056.0,Information Technology Services,Technology,NMS,AUR
2024-02-16 00:00:00-05:00,3.069999933242798,3.0899999141693115,2.900000095367432,2.9200000762939453,5922200,0.0,0.0,14587348.0,16366720.0,10.77,3.81,5.866,6.525725,10573741056.0,Information Technology Services,Technology,NMS,AUR
2024-02-20 00:00:00-05:00,2.900000095367432,2.9059998989105225,2.700000047683716,2.8299999237060547,6866800,0.0,0.0,14587348.0,16366720.0,10.77,3.81,5.866,6.525725,10573741056.0,Information Technology Services,Technology,NMS,AUR
2024-02-21 00:00:00-05:00,2.799999952316284,2.869999885559082,2.744999885559082,2.7799999713897705,11379400,0.0,0.0,14587348.0,16366720.0,10.77,3.81,5.866,6.525725,10573741056.0,Information Technology Services,Technology,NMS,AUR
2024-02-22 00:00:00-05:00,2.859999895095825,2.869999885559082,2.5299999713897705,2.549999952316284,16116300,0.0,0.0,14587348.0,16366720.0,10.77,3.81,5.866,6.525725,10573741056.0,Information Technology Services,Technology,NMS,AUR
2024-02-23 00:00:00-05:00,2.5299999713897705,2.630000114440918,2.450000047683716,2.569999933242798,7119700,0.0,0.0,14587348.0,16366720.0,10.77,3.81,5.866,6.525725,10573741056.0,Information Technology Services,Technology,NMS,AUR
2024-02-26 00:00:00-05:00,2.549999952316284,2.700000047683716,2.5299999713897705,2.690000057220459,6314000,0.0,0.0,14587348.0,16366720.0,10.77,3.81,5.866,6.525725,10573741056.0,Information Technology Services,Technology,NMS,AUR
2024-02-27 00:00:00-05:00,2.740000009536743,2.8399999141693115,2.7300000190734863,2.740000009536743,6163600,0.0,0.0,14587348.0,16366720.0,10.77,3.81,5.866,6.525725,10573741056.0,Information Technology Services,Technology,NMS,AUR
2024-02-28 00:00:00-05:00,2.700000047683716,2.7100000381469727,2.5,2.609999895095825,9910500,0.0,0.0,14587348.0,16366720.0,10.77,3.81,5.866,6.525725,10573741056.0,Information Technology Services,Technology,NMS,AUR
2024-02-29 00:00:00-05:00,2.640000104904175,2.720000028610229,2.5199999809265137,2.539999961853028,12230100,0.0,0.0,14587348.0,16366720.0,10.77,3.81,5.866,6.525725,10573741056.0,Information Technology Services,Technology,NMS,AUR
2024-03-01 00:00:00-05:00,2.5199999809265137,2.630000114440918,2.484999895095825,2.559999942779541,4641300,0.0,0.0,14587348.0,16366720.0,10.77,3.81,5.866,6.525725,10573741056.0,Information Technology Services,Technology,NMS,AUR
2024-03-04 00:00:00-05:00,2.5199999809265137,2.575000047683716,2.430000066757202,2.440000057220459,7244200,0.0,0.0,14587348.0,16366720.0,10.77,3.81,5.866,6.525725,10573741056.0,Information Technology Services,Technology,NMS,AUR
2024-03-05 00:00:00-05:00,2.4100000858306885,2.4100000858306885,2.2699999809265137,2.289999961853028,6391700,0.0,0.0,14587348.0,16366720.0,10.77,3.81,5.866,6.525725,10573741056.0,Information Technology Services,Technology,NMS,AUR
2024-03-06 00:00:00-05:00,2.309999942779541,2.3550000190734863,2.25,2.289999961853028,7350900,0.0,0.0,14587348.0,16366720.0,10.77,3.81,5.866,6.525725,10573741056.0,Information Technology Services,Technology,NMS,AUR
2024-03-07 00:00:00-05:00,2.319999933242798,2.3299999237060547,2.259999990463257,2.2799999713897705,5063200,0.0,0.0,14587348.0,16366720.0,10.77,3.81,5.866,6.525725,10573741056.0,Information Technology Services,Technology,NMS,AUR
2024-03-08 00:00:00-05:00,2.299999952316284,2.3949999809265137,2.200000047683716,2.200000047683716,7041300,0.0,0.0,14587348.0,16366720.0,10.77,3.81,5.866,6.525725,10573741056.0,Information Technology Services,Technology,NMS,AUR
2024-03-11 00:00:00-04:00,2.200000047683716,2.2249999046325684,2.119999885559082,2.1700000762939453,5825500,0.0,0.0,14587348.0,16366720.0,10.77,3.81,5.866,6.525725,10573741056.0,Information Technology Services,Technology,NMS,AUR
2024-03-12 00:00:00-04:00,2.180000066757202,2.220000028610229,2.140000104904175,2.180000066757202,6013700,0.0,0.0,14587348.0,16366720.0,10.77,3.81,5.866,6.525725,10573741056.0,Information Technology Services,Technology,NMS,AUR
2024-03-13 00:00:00-04:00,2.150000095367432,2.3299999237060547,2.130000114440918,2.220000028610229,6678800,0.0,0.0,14587348.0,16366720.0,10.77,3.81,5.866,6.525725,10573741056.0,Information Technology Services,Technology,NMS,AUR
2024-03-14 00:00:00-04:00,2.240000009536743,2.3399999141693115,2.140000104904175,2.25,7659000,0.0,0.0,14587348.0,16366720.0,10.77,3.81,5.866,6.525725,10573741056.0,Information Technology Services,Technology,NMS,AUR
2024-03-15 00:00:00-04:00,2.220000028610229,2.2799999713897705,2.180000066757202,2.240000009536743,13418900,0.0,0.0,14587348.0,16366720.0,10.77,3.81,5.866,6.525725,10573741056.0,Information Technology Services,Technology,NMS,AUR
