Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,volume,averageDailyVolume10Day,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,marketCap,industry,sector,exchange,Symbol
2024-01-31 00:00:00-05:00,334.5899963378906,341.1099853515625,330.5599975585937,331.9200134277344,161900,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-02-01 00:00:00-05:00,336.42999267578125,339.1099853515625,328.2799987792969,337.1499938964844,75300,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-02-02 00:00:00-05:00,336.7699890136719,350.8800048828125,325.25,343.04998779296875,73500,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-02-05 00:00:00-05:00,342.3900146484375,352.260009765625,335.510009765625,350.6000061035156,94900,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-02-06 00:00:00-05:00,350.9700012207031,357.5,343.04998779296875,352.8900146484375,66500,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-02-07 00:00:00-05:00,354.67999267578125,355.3999938964844,348.8299865722656,349.1300048828125,38400,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-02-08 00:00:00-05:00,352.010009765625,355.6000061035156,351.1300048828125,354.0,59700,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-02-09 00:00:00-05:00,354.3599853515625,362.55999755859375,352.8999938964844,361.6000061035156,52300,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-02-12 00:00:00-05:00,362.5400085449219,375.25,362.5400085449219,372.8299865722656,70200,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-02-13 00:00:00-05:00,348.9599914550781,358.6199951171875,347.4800109863281,353.75,96400,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-02-14 00:00:00-05:00,361.6799926757813,371.6900024414063,354.1300048828125,368.5,70300,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-02-15 00:00:00-05:00,372.8200073242188,375.8699951171875,365.8599853515625,370.7799987792969,69100,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-02-16 00:00:00-05:00,365.6400146484375,373.4100036621094,365.0,370.0,69700,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-02-20 00:00:00-05:00,363.7099914550781,368.5400085449219,358.8399963378906,367.80999755859375,84700,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-02-21 00:00:00-05:00,368.9299926757813,371.260009765625,362.25,365.2200012207031,58500,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-02-22 00:00:00-05:00,365.7999877929688,370.5,363.7300109863281,367.0899963378906,65100,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-02-23 00:00:00-05:00,367.6499938964844,371.0,365.7999877929688,365.7999877929688,42400,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-02-26 00:00:00-05:00,366.6700134277344,368.9400024414063,364.1799926757813,366.1700134277344,58900,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-02-27 00:00:00-05:00,367.4700012207031,369.9400024414063,365.9400024414063,368.1900024414063,57800,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-02-28 00:00:00-05:00,363.989990234375,368.3299865722656,361.2799987792969,365.5,56800,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-02-29 00:00:00-05:00,372.0,376.30999755859375,368.1099853515625,372.5700073242188,70700,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-03-01 00:00:00-05:00,375.3699951171875,380.260009765625,369.7300109863281,379.0899963378906,51200,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-03-04 00:00:00-05:00,378.3500061035156,379.7999877929688,365.3200073242188,367.55999755859375,67100,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-03-05 00:00:00-05:00,367.1400146484375,371.3299865722656,363.1900024414063,366.5400085449219,58100,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-03-06 00:00:00-05:00,372.4500122070313,373.489990234375,364.2000122070313,366.5400085449219,45600,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-03-07 00:00:00-05:00,368.9299926757813,376.9800109863281,365.6900024414063,375.3699951171875,51700,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-03-08 00:00:00-05:00,378.1600036621094,379.25,364.510009765625,364.739990234375,67800,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-03-11 00:00:00-04:00,365.6199951171875,372.8500061035156,362.1499938964844,371.30999755859375,91900,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-03-12 00:00:00-04:00,372.5299987792969,376.5,364.80999755859375,372.5499877929688,56600,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-03-13 00:00:00-04:00,371.1700134277344,380.0400085449219,371.1700134277344,376.25,55300,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-03-14 00:00:00-04:00,373.989990234375,374.7300109863281,362.7000122070313,365.6900024414063,64600,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-03-15 00:00:00-04:00,365.5199890136719,377.4800109863281,365.510009765625,376.9800109863281,236000,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-03-18 00:00:00-04:00,380.2699890136719,383.1000061035156,371.7799987792969,371.7799987792969,62700,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-03-19 00:00:00-04:00,370.2000122070313,382.7000122070313,369.0400085449219,382.1000061035156,55800,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-03-20 00:00:00-04:00,383.7000122070313,392.05999755859375,379.8999938964844,389.6499938964844,54100,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-03-21 00:00:00-04:00,392.2999877929688,396.7099914550781,391.760009765625,393.4299926757813,48200,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-03-22 00:00:00-04:00,393.5700073242188,393.989990234375,388.6199951171875,393.6099853515625,60300,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-03-25 00:00:00-04:00,392.4400024414063,395.1900024414063,386.6300048828125,386.6600036621094,48800,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-03-26 00:00:00-04:00,391.2000122070313,391.3999938964844,384.0899963378906,384.9800109863281,38700,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-03-27 00:00:00-04:00,388.0,394.9599914550781,388.0,392.1099853515625,41200,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-03-28 00:00:00-04:00,393.2000122070313,400.2300109863281,393.2000122070313,399.05999755859375,48800,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-04-01 00:00:00-04:00,399.489990234375,400.989990234375,386.239990234375,389.260009765625,68400,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-04-02 00:00:00-04:00,383.5199890136719,383.5199890136719,369.9500122070313,374.5899963378906,65100,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-04-03 00:00:00-04:00,369.55999755859375,380.6300048828125,369.55999755859375,377.7699890136719,41000,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-04-04 00:00:00-04:00,383.6199951171875,383.6300048828125,371.6900024414063,374.30999755859375,42700,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-04-05 00:00:00-04:00,374.4299926757813,382.4700012207031,374.4299926757813,380.4100036621094,37700,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-04-08 00:00:00-04:00,383.5700073242188,383.5700073242188,378.5,381.6000061035156,55500,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-04-09 00:00:00-04:00,385.3500061035156,391.6099853515625,380.0,391.4599914550781,31600,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-04-10 00:00:00-04:00,378.3599853515625,378.3599853515625,365.7300109863281,371.6199951171875,74600,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-04-11 00:00:00-04:00,374.7000122070313,380.9700012207031,373.3599853515625,380.6900024414063,50800,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-04-12 00:00:00-04:00,378.239990234375,378.239990234375,372.1700134277344,376.25,28900,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-04-15 00:00:00-04:00,376.4299926757813,376.4700012207031,367.5,370.4299926757813,65300,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-04-16 00:00:00-04:00,370.0299987792969,370.0299987792969,355.9800109863281,356.9700012207031,90000,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-04-17 00:00:00-04:00,360.5,363.8800048828125,349.1400146484375,351.45001220703125,75800,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-04-18 00:00:00-04:00,354.8800048828125,357.510009765625,346.8299865722656,348.8800048828125,59200,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-04-19 00:00:00-04:00,347.6300048828125,359.8999938964844,347.6300048828125,358.20001220703125,70900,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-04-22 00:00:00-04:00,359.2099914550781,363.8699951171875,356.0,359.5199890136719,35200,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-04-23 00:00:00-04:00,362.4700012207031,380.5199890136719,362.4700012207031,375.3599853515625,66700,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-04-24 00:00:00-04:00,372.6300048828125,376.7999877929688,366.1199951171875,366.5,36900,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-04-25 00:00:00-04:00,362.010009765625,367.260009765625,356.0299987792969,366.4100036621094,40200,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-04-26 00:00:00-04:00,366.0,373.510009765625,366.0,372.6099853515625,28300,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-04-29 00:00:00-04:00,375.8399963378906,378.6300048828125,370.9200134277344,374.4700012207031,37000,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-04-30 00:00:00-04:00,370.5799865722656,370.5799865722656,362.6000061035156,364.2099914550781,56200,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-05-01 00:00:00-04:00,365.7699890136719,377.0899963378906,363.7799987792969,365.0,48400,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-05-02 00:00:00-04:00,368.0700073242188,373.4500122070313,360.510009765625,372.0199890136719,58200,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-05-03 00:00:00-04:00,379.9299926757813,389.0700073242188,376.4700012207031,377.2999877929688,40500,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-05-06 00:00:00-04:00,382.0700073242188,385.5,379.3200073242188,381.5299987792969,24700,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-05-07 00:00:00-04:00,382.8699951171875,384.5499877929688,378.0499877929688,378.6000061035156,32400,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-05-08 00:00:00-04:00,376.739990234375,381.8599853515625,369.2300109863281,371.510009765625,62500,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-05-09 00:00:00-04:00,369.3699951171875,377.8399963378906,368.5799865722656,376.8699951171875,72700,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-05-10 00:00:00-04:00,378.4700012207031,378.4700012207031,372.8299865722656,376.6099853515625,55400,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-05-13 00:00:00-04:00,379.5,380.760009765625,371.4400024414063,372.2000122070313,51100,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-05-14 00:00:00-04:00,377.7000122070313,377.7000122070313,372.9500122070313,374.3599853515625,57300,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-05-15 00:00:00-04:00,379.8599853515625,392.260009765625,379.2900085449219,391.1600036621094,70100,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-05-16 00:00:00-04:00,387.9500122070313,389.5400085449219,371.3599853515625,371.7900085449219,74200,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-05-17 00:00:00-04:00,373.5299987792969,376.0499877929688,367.2699890136719,374.2099914550781,60500,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-05-20 00:00:00-04:00,377.1400146484375,383.6400146484375,374.6799926757813,374.6799926757813,53600,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-05-21 00:00:00-04:00,374.3599853515625,375.0,359.4200134277344,362.3599853515625,90600,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-05-22 00:00:00-04:00,359.5799865722656,360.1400146484375,344.6000061035156,353.7200012207031,131200,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-05-23 00:00:00-04:00,355.67999267578125,356.2900085449219,349.1000061035156,354.4700012207031,98900,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-05-24 00:00:00-04:00,351.5400085449219,351.5400085449219,336.5199890136719,347.8800048828125,159200,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-05-28 00:00:00-04:00,348.4700012207031,355.79998779296875,346.4599914550781,349.0599975585937,130600,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-05-29 00:00:00-04:00,344.1099853515625,346.1199951171875,337.510009765625,341.9100036621094,102900,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-05-30 00:00:00-04:00,345.4599914550781,356.0,345.4599914550781,354.1000061035156,63200,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-05-31 00:00:00-04:00,355.3800048828125,357.6499938964844,353.6099853515625,357.20001220703125,48200,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-06-03 00:00:00-04:00,362.9400024414063,362.9400024414063,353.2300109863281,354.0,48000,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-06-04 00:00:00-04:00,348.95001220703125,352.3699951171875,344.20001220703125,344.6300048828125,45300,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-06-05 00:00:00-04:00,349.6000061035156,356.04998779296875,345.0,354.4599914550781,39200,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-06-06 00:00:00-04:00,352.0,356.3099975585937,351.989990234375,353.25,40200,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-06-07 00:00:00-04:00,348.3999938964844,349.3399963378906,343.6000061035156,344.010009765625,46100,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-06-10 00:00:00-04:00,339.82000732421875,348.3500061035156,338.0599975585937,348.0199890136719,56100,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-06-11 00:00:00-04:00,346.20001220703125,346.20001220703125,340.5199890136719,342.82000732421875,57700,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-06-12 00:00:00-04:00,356.3999938964844,368.80999755859375,355.8999938964844,358.989990234375,105000,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-06-13 00:00:00-04:00,356.3500061035156,360.3399963378906,353.2699890136719,359.3900146484375,51100,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-06-14 00:00:00-04:00,353.6300048828125,358.8699951171875,349.7699890136719,357.6400146484375,68500,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
2024-06-17 00:00:00-04:00,357.20001220703125,357.70001220703125,348.3500061035156,357.6499938964844,76600,0.0,0.0,170785.0,165890.0,568.97,393.53,461.803,479.92136,4321770496.0,Residential Construction,Consumer Cyclical,NMS,CVCO
